user_id,age,gender,country,state,acquisition_source,tenure_days,recency_days,frequency_orders,frequency_orders_non_cancelled,monetary_gross,monetary_net,avg_order_value,avg_item_price,avg_basket_size,avg_price_tier,return_rate,cancellation_rate,avg_days_to_ship,avg_days_to_deliver,category_diversity,top_category,top_brand,top_department,first_order_date,last_order_date,is_non_purchaser,total_sessions,product_view_sessions,avg_funnel_depth,avg_events_per_session,avg_session_duration_sec,bounce_session_rate,dominant_traffic_source,dominant_browser,distinct_traffic_sources,first_session_date,last_session_date,days_browse_to_first_purchase,channel_consistency_flag,has_transaction_data,has_session_data,avg_session_duration_capped,log_session_duration,log_monetary_net,log_avg_item_price,discount_reliance_pct,avg_discount_depth,max_discount_depth,full_price_spend_share,discounted_spend,cart_abandonment_rate,cart_sessions,abandoned_cart_sessions,converting_sessions,session_conversion_rate,browse_to_cart_rate,simulated_price_change_pct,prob_churn_on_price_increase,price_elasticity,expected_spend_retention,expected_revenue_after_change,revenue_delta
63930,35,F,United States,New Jersey,Search,2431,16,3,2,335.45999908447266,165.4699993133545,111.81999969482422,55.9099998474121,2.0,55.9099998474121,0.0,0.3333333333333333,-1.25,4.0,6,Active,MJ Soffe,Women,2020-12-22,2026-07-21,0,6,6,5,8.16666666666667,230951.5,0,Email,Chrome,4,2020-12-22,2026-07-21,0,0,1,1,3600.0,8.189,5.1148,4.0415,0.2965,0.218,0.2932,0.7035,49.06,0.6515,4,1,3,0.5,0.795,0.1,0.3801,-0.8114,0.5696,103.68,-61.79
37604,41,F,United Kingdom,England,Search,1761,395,1,1,29.989999771118164,29.989999771118164,29.989999771118164,29.989999771118164,1.0,29.989999771118164,0.0,0.0,1.0,,1,Intimates,Comfort Choice,Women,2025-07-07,2025-07-07,0,1,1,5,5.0,362.0,0,Email,Other,1,2025-07-07,2025-07-07,0,0,1,1,362.0,5.8944,3.4337,3.4337,0.8703,0.3728,0.5295,0.1297,26.1,0.598,1,0,1,1.0,0.4892,0.1,0.3954,-1.7582,0.4983,16.44,-13.55
19363,25,F,Spain,Castilla y León,Search,1492,1008,1,1,29.989999771118164,29.989999771118164,29.989999771118164,29.989999771118164,1.0,29.989999771118164,0.0,0.0,,,1,Active,Coolibar,Women,2023-11-02,2023-11-02,0,1,1,5,5.0,328.0,0,Email,Chrome,1,2023-11-02,2023-11-02,0,0,1,1,328.0,5.7961,3.4337,3.4337,0.8027,0.1263,0.1263,0.1973,24.07,0.5426,1,1,0,0.0,0.6177,0.1,0.4055,-1.8814,0.4826,15.92,-14.07
90819,61,F,China,Tianjin,Search,1275,349,4,2,255.71000289916992,153.2400016784668,63.92750072479248,36.53000041416713,1.75,36.53000041416713,0.0,0.4285714285714285,-2.25,1.0,7,Sweaters,Patty,Women,2023-06-30,2025-08-22,0,7,7,5,6.7142857142857135,197949.28571428568,0,Email,Safari,4,2023-06-30,2025-08-22,0,0,1,1,3600.0,8.189,5.0385,3.6251,0.3536,0.0783,0.0968,0.6464,54.19,0.4363,6,1,5,0.7143,0.6892,0.1,0.0213,-0.5939,0.9206,155.18,1.94
90163,47,F,China,Heilongjiang,Search,292,196,2,2,162.98999977111816,148.0,81.49499988555907,54.329999923706055,1.5,54.329999923706055,0.3333333333333333,0.0,2.0,5.0,3,Shorts,Sanctuary,Women,2025-12-06,2026-01-22,0,3,3,5,6.333333333333333,230912.0,0,Email,Chrome,1,2025-12-05,2026-01-22,1,0,1,1,3600.0,8.189,5.0039,4.0133,0.6987,0.3137,0.5795,0.3013,103.41,0.6662,3,2,1,0.3333,0.4579,0.1,0.5219,-1.7431,0.3948,64.27,-83.73
46132,67,M,China,Sichuan,Facebook,1081,697,1,1,79.98999786376953,79.98999786376953,79.98999786376953,79.98999786376953,1.0,79.98999786376953,0.0,0.0,,,1,Sweaters,Tommy Hilfiger,Men,2024-09-08,2024-09-08,0,1,1,5,5.0,241.0,0,Email,Safari,1,2024-09-08,2024-09-08,0,0,1,1,241.0,5.4889,4.3943,4.3943,0.0193,0.0,0.0,0.9807,1.54,0.4682,1,0,1,1.0,0.7179,0.1,0.2482,-0.5769,0.7084,62.33,-17.66
94665,52,F,China,Liaoning,Email,130,11,1,1,26.96999931335449,0.0,26.96999931335449,26.96999931335449,1.0,26.96999931335449,1.0,0.0,0.0,5.0,1,Fashion Hoodies & Sweatshirts,Samanthas Style Shoppe,Women,2026-07-26,2026-07-26,0,1,1,5,5.0,331.0,0,Adwords,IE,1,2026-07-26,2026-07-26,0,0,1,1,331.0,5.8051,0.0,3.3311,0.1711,0.1773,0.2299,0.8289,0.0,0.5535,1,1,0,0.0,0.524,0.1,0.0935,-1.2231,0.7956,0.0,0.0
19321,27,M,United States,Florida,Organic,609,422,1,1,12.75,12.75,12.75,12.75,1.0,12.75,0.0,0.0,1.0,4.0,1,Socks,Gold Toe,Men,2025-06-10,2025-06-10,0,1,1,5,5.0,331.0,0,Adwords,Firefox,1,2025-06-10,2025-06-10,0,0,1,1,331.0,5.8051,2.621,2.621,0.7739,0.4921,0.6458,0.2261,9.87,0.7062,1,1,0,0.0,0.3355,0.1,0.5484,-2.1379,0.3551,4.98,-7.77
20656,18,M,China,Guangdong,Search,2735,51,4,3,305.69000148773193,200.74000072479248,76.42250037193297,50.94833358128865,1.5,50.94833358128865,0.1666666666666666,0.1666666666666666,-0.9999999999999998,5.0,3,Fashion Hoodies & Sweatshirts,Obey,Men,2021-09-03,2026-06-16,0,6,6,5,6.333333333333333,202187.33333333328,0,Email,Chrome,5,2021-09-03,2026-06-15,0,0,1,1,3600.0,8.189,5.307,3.9502,0.5092,0.2139,0.3192,0.4908,102.22,0.6478,5,4,1,0.1667,0.6302,0.1,0.309,-1.1958,0.6084,134.34,-66.4
45795,38,F,Germany,Nordrhein-Westfalen,Search,425,162,1,1,289.54000091552734,0.0,289.54000091552734,72.38500022888182,4.0,72.38500022888182,1.0,0.0,-0.25,1.75,4,Jumpsuits & Rompers,Allegra K,Women,2026-02-25,2026-02-25,0,4,4,5,13.0,195437.75,0,Email,Safari,2,2026-02-25,2026-02-25,0,0,1,1,3600.0,8.189,0.0,4.2957,0.2205,0.1142,0.3061,0.7795,0.0,0.5429,2,1,1,0.25,0.8245,0.1,0.1358,-1.0539,0.7731,0.0,0.0
13626,41,F,Spain,Andalucía,Search,490,244,1,1,258.0,258.0,258.0,258.0,1.0,258.0,0.0,0.0,3.0,,1,Dresses,Cluny,Women,2025-12-05,2025-12-05,0,1,1,5,5.0,295.0,0,Adwords,Chrome,1,2025-12-05,2025-12-05,0,0,1,1,295.0,5.6904,5.5568,5.5568,0.8539,0.2572,0.4122,0.1461,220.31,0.6493,1,1,0,0.0,0.4871,0.1,0.1943,-1.6736,0.6709,190.4,-67.6
55289,69,F,South Korea,Gyeonggi-do,Search,629,117,1,1,24.979999542236328,24.979999542236328,24.979999542236328,24.979999542236328,1.0,24.979999542236328,0.0,0.0,,,1,Maternity,Motherhood Maternity,Women,2026-04-11,2026-04-11,0,1,1,5,5.0,265.0,0,Email,Chrome,1,2026-04-11,2026-04-11,0,0,1,1,265.0,5.5835,3.2573,3.2573,0.3482,0.4473,0.5205,0.6518,8.7,0.4817,1,0,1,1.0,0.5582,0.1,0.3569,-1.7517,0.5305,14.58,-10.4
79995,42,M,United States,California,Search,3,2,2,2,299.15999984741205,299.15999984741205,149.57999992370603,74.78999996185303,2.0,74.78999996185303,0.0,0.0,-0.5,1.0,2,Accessories,Headsweats,Men,2026-08-03,2026-08-04,0,4,4,5,8.75,130215.5,0,YouTube,Firefox,4,2026-08-03,2026-08-04,0,0,1,1,3600.0,8.189,5.7043,4.328,0.2286,0.2359,0.406,0.7714,68.39,0.4561,3,1,2,0.5,0.8722,0.1,0.3534,-0.6586,0.604,198.76,-100.4
19240,12,F,United States,Tennessee,Search,1914,1007,1,1,18.0,18.0,18.0,18.0,1.0,18.0,0.0,0.0,2.0,,1,Sleep & Lounge,White Orchid,Women,2023-11-03,2023-11-03,0,1,1,5,5.0,417.0,0,Email,Chrome,1,2023-11-02,2023-11-02,1,0,1,1,417.0,6.0355,2.9444,2.9444,0.6088,0.4568,0.5129,0.3912,10.96,0.6583,1,1,0,0.0,0.6084,0.1,0.4206,-2.1168,0.4568,9.04,-8.96
84488,12,F,United States,Washington,Search,784,637,1,1,47.200000762939446,0.0,47.200000762939446,47.200000762939446,1.0,47.200000762939446,1.0,0.0,1.0,5.0,1,Sleep & Lounge,Nautica,Women,2024-11-07,2024-11-07,0,1,1,5,5.0,341.0,0,Email,Chrome,1,2024-11-07,2024-11-07,0,0,1,1,341.0,5.8348,0.0,3.8754,0.3124,0.0301,0.0301,0.6876,0.0,0.6507,1,1,0,0.0,0.6151,0.1,0.432,-0.8149,0.5217,0.0,0.0
4203,42,M,South Korea,Seoul,Organic,112,70,1,1,87.94999694824217,87.94999694824217,87.94999694824217,87.94999694824217,1.0,87.94999694824217,0.0,0.0,1.0,3.0,1,Pants,WESC,Men,2026-05-28,2026-05-28,0,1,1,5,5.0,257.0,0,Email,Chrome,1,2026-05-28,2026-05-28,0,0,1,1,257.0,5.553,4.4881,4.4881,0.4393,0.2261,0.2519,0.5607,38.64,0.5755,1,0,1,1.0,0.5433,0.1,0.2802,-1.0103,0.6471,62.6,-25.35
26834,40,F,Brasil,São Paulo,Facebook,662,422,2,2,176.91999912261963,176.91999912261963,88.45999956130981,35.383999824523926,2.5,35.383999824523926,0.0,0.0,-0.6,6.0,5,Shorts,Frankie B.,Women,2025-01-22,2025-06-10,0,5,5,5,11.4,173747.0,0,Email,Safari,3,2025-01-21,2025-06-10,1,0,1,1,3600.0,8.189,5.1813,3.5941,0.7034,0.2666,0.2755,0.2966,124.45,0.6575,4,2,2,0.4,0.5352,0.1,0.2915,-1.7232,0.5864,114.12,-62.8
95511,35,M,Germany,Nordrhein-Westfalen,Organic,2364,706,2,2,54.98000144958496,54.98000144958496,27.49000072479248,27.49000072479248,1.0,27.49000072479248,0.0,0.0,0.5,4.0,1,Active,Guide Gear,Men,2023-01-06,2024-08-30,0,2,2,5,5.0,369.5,0,Email,Chrome,2,2023-01-06,2024-08-30,0,0,1,1,369.5,5.9149,4.025,3.3496,0.744,0.3373,0.3703,0.256,40.91,0.7135,1,0,1,0.5,0.6129,0.1,0.3656,-1.5179,0.5381,32.54,-22.44
12671,67,F,South Korea,Seoul,Search,1395,635,1,1,24.979999542236328,24.979999542236328,24.979999542236328,24.979999542236328,1.0,24.979999542236328,0.0,0.0,1.0,,1,Maternity,Motherhood Maternity,Women,2024-11-09,2024-11-09,0,1,1,5,5.0,408.0,0,Adwords,Chrome,1,2024-11-09,2024-11-09,0,0,1,1,408.0,6.0137,3.2573,3.2573,0.9453,0.6342,0.7684,0.0547,23.61,0.6378,1,1,0,0.0,0.3505,0.1,0.4847,-1.9791,0.4133,11.36,-13.62
35310,45,F,United States,Florida,Organic,1473,1291,1,0,25.600000381469727,0.0,25.600000381469727,25.600000381469727,1.0,25.600000381469727,0.0,1.0,,,1,Accessories,Isotoner,Women,2023-01-23,2023-01-23,0,1,1,5,5.0,523.0,0,Adwords,Firefox,1,2023-01-23,2023-01-23,0,0,1,1,523.0,6.2615,0.0,3.2809,0.2016,0.1695,0.231,0.7984,0.0,0.7487,1,1,0,0.0,0.6783,0.1,0.1869,-1.4984,0.6913,0.0,0.0
6683,68,F,United States,North Carolina,Search,1515,994,1,0,64.0,0.0,64.0,32.0,2.0,32.0,0.0,1.0,,,2,Intimates,Calvin Klein,Women,2023-11-16,2023-11-16,0,2,2,5,7.0,216637.0,0,Email,Safari,2,2023-11-16,2023-11-16,0,0,1,1,3600.0,8.189,0.0,3.4965,0.7291,0.2944,0.3942,0.2709,0.0,0.497,2,1,1,0.5,0.6842,0.1,0.376,-1.2468,0.5462,0.0,0.0
1978,34,M,Brasil,Bahia,Organic,1568,2,1,1,208.0,0.0,208.0,104.0,2.0,104.0,1.0,0.0,-0.5,-0.5,2,Jeans,Silver Jeans,Men,2026-08-04,2026-08-04,0,2,2,5,7.0,130053.0,0,Adwords,Chrome,2,2026-08-04,2026-08-04,0,0,1,1,3600.0,8.189,0.0,4.654,0.6208,0.4216,0.5511,0.3792,0.0,0.5801,1,0,1,0.5,0.5366,0.1,0.3128,-1.0806,0.6129,0.0,0.0
22458,64,F,United Kingdom,England,Search,602,483,2,1,239.94999694824216,203.94999694824216,119.97499847412108,119.97499847412108,1.0,119.97499847412108,0.0,0.5,0.0,1.0,2,Intimates,Fashion Forms,Women,2025-02-11,2025-04-10,0,2,2,5,5.0,366.0,0,Email,Firefox,2,2025-02-11,2025-04-10,0,0,1,1,366.0,5.9054,5.3228,4.7956,0.7779,0.5787,0.5787,0.2221,158.65,0.6694,2,1,1,0.5,0.3307,0.1,0.4052,-2.3252,0.4565,102.41,-101.54
37538,62,F,China,Beijing,Search,3,2,1,1,187.95000076293945,187.95000076293945,187.95000076293945,93.97500038146973,2.0,93.97500038146973,0.0,0.0,0.0,,2,Active,Columbia,Women,2026-08-04,2026-08-04,0,2,2,5,7.0,173445.0,0,Email,Safari,1,2026-08-04,2026-08-04,0,0,1,1,3600.0,8.189,5.2415,4.5536,0.245,0.0183,0.1612,0.755,46.05,0.4125,2,1,1,0.5,0.4912,0.1,0.1071,-0.3791,0.859,177.59,-10.36
57035,44,F,Spain,Comunidad Valenciana,Search,1226,1121,2,0,205.0,0.0,102.5,102.5,1.0,102.5,0.0,1.0,,,2,Accessories,Isotoner,Women,2023-06-04,2023-07-12,0,2,2,5,5.0,249.5,0,Facebook,Chrome,2,2023-06-04,2023-07-12,0,0,1,1,249.5,5.5235,0.0,4.6396,0.092,0.1983,0.3045,0.908,0.0,0.4435,1,0,1,0.5,0.6496,0.1,0.3061,-0.9357,0.6289,0.0,0.0
81712,32,M,Spain,Comunidad Valenciana,Display,2409,1004,1,0,38.950000762939446,0.0,38.950000762939446,38.950000762939446,1.0,38.950000762939446,0.0,1.0,,,1,Fashion Hoodies & Sweatshirts,NEFF,Men,2023-11-06,2023-11-06,0,1,1,5,5.0,563.0,0,Email,Safari,1,2023-11-06,2023-11-06,0,0,1,1,563.0,6.3351,0.0,3.6876,0.6191,0.2811,0.3872,0.3809,0.0,0.4751,1,0,1,1.0,0.6112,0.1,0.1525,-0.8216,0.7779,0.0,0.0
43867,57,M,China,Zhejiang,Search,15,10,1,1,14.989999771118164,14.989999771118164,14.989999771118164,14.989999771118164,1.0,14.989999771118164,0.0,0.0,2.0,,1,Sleep & Lounge,Comfort Zone,Men,2026-07-27,2026-07-27,0,1,1,5,5.0,328.0,0,Email,Chrome,1,2026-07-27,2026-07-27,0,0,1,1,328.0,5.7961,2.772,2.772,0.3539,0.4487,0.6062,0.6461,5.3,0.5655,1,1,0,0.0,0.5369,0.1,0.3677,-1.6626,0.5272,8.69,-6.3
48038,46,F,Brasil,Amazonas,Search,2087,724,2,2,149.38999938964844,149.38999938964844,74.69499969482422,74.69499969482422,1.0,74.69499969482422,0.0,0.0,1.0,,2,Jeans,Miss Me,Women,2022-03-19,2024-08-12,0,2,2,5,5.0,312.5,0,Facebook,Safari,1,2022-03-19,2024-08-12,0,0,1,1,312.5,5.7478,5.0132,4.3267,0.0,0.0,0.0,1.0,0.0,0.502,2,1,1,0.5,0.5323,0.1,0.05,-0.2592,0.9254,152.07,2.68
59795,68,F,China,Jiangxi,Search,1632,998,1,1,143.94000053405762,143.94000053405762,143.94000053405762,35.985000133514404,4.0,35.985000133514404,0.0,0.0,-0.25,3.75,4,Sleep & Lounge,DREAMS,Women,2023-11-12,2023-11-12,0,4,4,5,13.0,109202.25,0,Email,Safari,4,2023-11-12,2023-11-12,0,0,1,1,3600.0,8.189,4.9763,3.6105,0.5813,0.4396,0.5162,0.4187,83.67,0.7449,2,0,2,0.5,0.6101,0.1,0.5313,-1.9087,0.3792,60.04,-83.9
19158,21,M,United States,Massachusetts,Search,227,95,1,1,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,1.0,24.989999771118164,0.0,0.0,,,1,Socks,Carolina,Men,2026-05-03,2026-05-03,0,1,1,5,5.0,347.0,0,Facebook,Chrome,1,2026-05-03,2026-05-03,0,0,1,1,347.0,5.8522,3.2577,3.2577,0.7925,0.1255,0.1661,0.2075,19.8,0.6655,1,0,1,1.0,0.6071,0.1,0.3926,-1.1769,0.5359,14.73,-10.26
41199,39,F,Spain,Comunidad de Madrid,Email,280,188,1,1,7.679999828338623,0.0,7.679999828338623,7.679999828338623,1.0,7.679999828338623,1.0,0.0,1.0,2.0,1,Intimates,Under Moments,Women,2026-01-30,2026-01-30,0,1,1,5,5.0,358.0,0,Email,Firefox,1,2026-01-30,2026-01-30,0,1,1,1,358.0,5.8833,0.0,2.161,0.8107,0.3296,0.5095,0.1893,0.0,0.6878,1,1,0,0.0,0.2419,0.1,0.6089,-2.5205,0.2925,0.0,0.0
90246,37,M,United States,Idaho,Search,786,335,1,1,199.0,199.0,199.0,66.33333333333333,3.0,66.33333333333333,0.0,0.0,-0.6666666666666665,0.3333333333333334,2,Shorts,Rusty,Men,2025-09-05,2025-09-05,0,3,3,5,10.0,144807.66666666666,0,Email,Chrome,2,2025-09-05,2025-09-05,0,0,1,1,3600.0,8.189,5.2983,4.2097,0.0,0.0,0.0,1.0,0.0,0.3939,1,0,1,0.3333,0.5543,0.1,0.0468,-0.6689,0.8895,194.71,-4.29
18739,51,F,United States,Florida,Search,2311,495,2,2,185.98000144958496,185.98000144958496,92.99000072479248,46.49500036239624,2.0,46.49500036239624,0.0,0.0,0.5,,4,Skirts,Avenue,Women,2024-10-14,2025-03-29,0,4,4,5,7.0,173295.0,0,Email,Firefox,4,2024-10-14,2025-03-29,0,0,1,1,3600.0,8.189,5.231,3.8606,0.2827,0.2634,0.3891,0.7173,52.58,0.394,2,1,1,0.25,0.6086,0.1,0.2116,-0.9263,0.7154,146.36,-39.62
14055,69,M,United States,Florida,Search,1958,442,1,1,25.0,25.0,25.0,25.0,1.0,25.0,0.0,0.0,,,1,Sweaters,ARROW,Men,2025-05-21,2025-05-21,0,1,1,5,5.0,339.0,0,Email,Chrome,1,2025-05-21,2025-05-21,0,0,1,1,339.0,5.8289,3.2581,3.2581,0.1993,0.1351,0.1351,0.8007,4.98,0.4206,1,0,1,1.0,0.8697,0.1,0.3141,-1.4592,0.5859,16.11,-8.89
89717,36,F,China,Hubei,Facebook,621,294,1,0,17.5,0.0,17.5,17.5,1.0,17.5,0.0,1.0,,,1,Leggings,FineBrandShop,Women,2025-10-16,2025-10-16,0,1,1,5,5.0,203.0,0,Email,Chrome,1,2025-10-16,2025-10-16,0,0,1,1,203.0,5.3181,0.0,2.9178,0.6325,0.3158,0.3158,0.3675,0.0,0.3367,1,0,1,1.0,0.4237,0.1,0.3034,-1.6316,0.583,0.0,0.0
90551,30,M,United States,Illinois,Search,781,423,1,1,19.81999969482421,19.81999969482421,19.81999969482421,19.81999969482421,1.0,19.81999969482421,0.0,0.0,,,1,Pants,Allegra K,Men,2025-06-09,2025-06-09,0,1,1,5,5.0,627.0,0,Facebook,Chrome,1,2025-06-09,2025-06-09,0,0,1,1,627.0,6.4425,3.0359,3.0359,0.6199,0.5036,0.5906,0.3801,12.29,0.4879,1,1,0,0.0,0.4465,0.1,0.5274,-2.4607,0.3563,7.77,-12.05
46823,56,M,Brasil,Rio de Janeiro,Search,1616,619,1,1,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,1.0,24.950000762939453,0.0,0.0,1.0,3.0,1,Shorts,IZOD,Men,2024-11-25,2024-11-25,0,1,1,5,5.0,266.0,0,Email,Safari,1,2024-11-25,2024-11-25,0,0,1,1,266.0,5.5872,3.2562,3.2562,0.4186,0.462,0.569,0.5814,10.44,0.5912,1,0,1,1.0,0.5922,0.1,0.2284,-1.1766,0.6808,18.68,-6.27
52452,59,F,China,Gansu province,Search,2223,517,1,1,49.950000762939446,49.950000762939446,49.950000762939446,49.950000762939446,1.0,49.950000762939446,0.0,0.0,,,1,Sleep & Lounge,Spa & Resort,Women,2025-03-07,2025-03-07,0,1,1,5,5.0,267.0,0,Email,Firefox,1,2025-03-07,2025-03-07,0,0,1,1,267.0,5.591,3.9308,3.9308,0.534,0.3902,0.5084,0.466,26.67,0.5152,1,1,0,0.0,0.5997,0.1,0.508,-1.1413,0.4358,23.95,-26.0
2022,23,F,Brasil,Ceará,Search,2767,1349,2,2,112.98999786376952,112.98999786376952,56.494998931884766,56.494998931884766,1.0,56.494998931884766,0.0,0.0,2.0,2.0,2,Sleep & Lounge,Shadowline,Women,2020-03-22,2022-11-26,0,2,2,5,5.0,260.0,0,Email,Chrome,1,2020-03-22,2022-11-26,0,0,1,1,260.0,5.5645,4.7361,4.0517,1.0,0.4183,0.5885,0.0,112.99,0.6145,1,1,0,0.0,0.446,0.1,0.4953,-2.3877,0.3842,47.75,-65.24
95639,62,F,China,Sichuan,Search,1556,762,1,1,26.96999931335449,26.96999931335449,26.96999931335449,26.96999931335449,1.0,26.96999931335449,0.0,0.0,2.0,6.0,1,Plus,Samanthas Style Shoppe,Women,2024-07-05,2024-07-05,0,1,1,5,5.0,461.0,0,Adwords,Firefox,1,2024-07-05,2024-07-05,0,0,1,1,461.0,6.1356,3.3311,3.3311,0.5953,0.2587,0.294,0.4047,16.06,0.6948,1,1,0,0.0,0.5795,0.1,0.4719,-1.9217,0.4266,12.66,-14.31
27893,16,M,China,Beijing,Search,2208,744,1,1,34.22999954223633,34.22999954223633,34.22999954223633,34.22999954223633,1.0,34.22999954223633,0.0,0.0,0.0,,1,Pants,Calvin Klein,Men,2024-07-23,2024-07-23,0,1,1,5,5.0,390.0,0,Adwords,Firefox,1,2024-07-23,2024-07-23,0,0,1,1,390.0,5.9687,3.5619,3.5619,0.3854,0.19,0.3161,0.6146,13.19,0.3963,1,1,0,0.0,0.5377,0.1,0.2154,-1.4984,0.6671,25.12,-9.11
99629,37,F,Belgium,Flanders,Search,930,22,1,0,315.0,0.0,315.0,157.5,2.0,157.5,0.0,1.0,,,2,Socks & Hosiery,HUE,Women,2026-07-15,2026-07-15,0,2,2,5,7.0,646.5,0,Email,Chrome,1,2026-07-14,2026-07-15,1,0,1,1,646.5,6.4731,0.0,5.0658,0.6261,0.2126,0.2126,0.3739,0.0,0.6821,1,1,0,0.0,0.4379,0.1,0.3852,-2.0711,0.4875,0.0,0.0
11660,59,F,Brasil,Rio de Janeiro,Organic,380,369,1,1,26.979999542236328,26.979999542236328,26.979999542236328,26.979999542236328,1.0,26.979999542236328,0.0,0.0,2.0,,1,Maternity,Motherhood Maternity,Women,2025-08-02,2025-08-02,0,1,1,5,5.0,252.0,0,Email,Firefox,1,2025-08-02,2025-08-02,0,0,1,1,252.0,5.5334,3.3315,3.3315,0.8369,0.1592,0.2506,0.1631,22.58,0.5959,1,1,0,0.0,0.4863,0.1,0.2837,-2.4495,0.5409,16.05,-10.93
42449,42,M,Japan,Kanagawa,Search,1067,389,2,2,40.74999904632568,14.699999809265137,20.37499952316284,20.37499952316284,1.0,20.37499952316284,0.5,0.0,2.5,7.0,2,Fashion Hoodies & Sweatshirts,TapouT,Men,2025-06-13,2025-07-13,0,2,2,5,5.0,314.5,0,Facebook,Chrome,2,2025-06-13,2025-07-13,0,0,1,1,314.5,5.7542,2.7537,3.0622,0.4467,0.3752,0.5842,0.5533,6.57,0.3635,1,1,0,0.0,0.4142,0.1,0.3206,-0.9514,0.6147,9.94,-4.76
66339,27,M,China,Anhui,Search,185,68,1,1,99.0,99.0,99.0,99.0,1.0,99.0,0.0,0.0,,,1,Pants,Howe,Men,2026-05-30,2026-05-30,0,1,1,5,5.0,338.0,0,YouTube,Safari,1,2026-05-30,2026-05-30,0,0,1,1,338.0,5.826,4.6052,4.6052,0.5742,0.221,0.2632,0.4258,56.85,0.4945,1,0,1,1.0,0.5305,0.1,0.23,-1.3458,0.6663,72.56,-26.44
93324,58,F,China,Anhui,Display,822,27,1,1,21.47000026702881,21.47000026702881,21.47000026702881,10.735000133514404,2.0,10.735000133514404,0.0,0.0,,,2,Plus,Barely There,Women,2026-07-10,2026-07-10,0,2,2,5,7.0,302895.5,0,Organic,Chrome,2,2026-07-10,2026-07-10,0,0,1,1,3600.0,8.189,3.1122,2.4626,0.0293,0.4929,0.6015,0.9707,0.63,0.5053,1,1,0,0.0,0.633,0.1,0.1986,-0.8132,0.7362,17.39,-4.08
24114,59,M,Germany,Schleswig-Holstein,Organic,2460,396,1,1,49.02999877929688,49.02999877929688,49.02999877929688,49.02999877929688,1.0,49.02999877929688,0.0,0.0,0.0,1.0,1,Sweaters,IZOD,Men,2025-07-06,2025-07-06,0,1,1,5,5.0,313.0,0,Adwords,Chrome,1,2025-07-06,2025-07-06,0,0,1,1,313.0,5.7494,3.9126,3.9126,0.931,0.1837,0.2731,0.069,45.65,0.5811,1,1,0,0.0,0.4406,0.1,0.4609,-1.6528,0.45,24.27,-24.76
1784,28,M,China,Beijing,Search,2301,402,4,3,165.98999977111816,127.98999977111816,41.497499942779534,41.497499942779534,1.0,41.497499942779534,0.0,0.25,2.5,,4,Sleep & Lounge,N2N Bodywear,Men,2020-11-20,2025-06-30,0,4,4,5,5.0,470.75,0,Email,Chrome,2,2020-11-20,2025-06-30,0,0,1,1,470.75,6.1564,4.8597,3.7494,1.0,0.4725,0.5761,0.0,127.99,0.6513,3,3,0,0.0,0.4793,0.1,0.4041,-1.8539,0.4854,68.34,-59.65
82910,55,F,United States,Illinois,Search,41,5,1,1,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,1.0,18.100000381469727,0.0,0.0,0.0,2.0,1,Pants & Capris,WonderWink,Women,2026-08-01,2026-08-01,0,1,1,5,5.0,107.0,0,Adwords,Chrome,1,2026-08-01,2026-08-01,0,0,1,1,107.0,4.6821,2.9497,2.9497,0.889,0.5132,0.5846,0.111,16.09,0.8098,1,1,0,0.0,0.5815,0.1,0.5246,-1.9834,0.3811,7.59,-10.51
13299,46,M,United States,Arizona,Organic,1354,1185,1,0,50.0,0.0,50.0,50.0,1.0,50.0,0.0,1.0,,,1,Fashion Hoodies & Sweatshirts,DC,Men,2023-05-09,2023-05-09,0,1,1,5,5.0,440.0,0,Email,Chrome,1,2023-05-09,2023-05-09,0,0,1,1,440.0,6.089,0.0,3.9318,0.5218,0.4196,0.4196,0.4782,0.0,0.5193,1,0,1,1.0,0.5578,0.1,0.3647,-1.4866,0.5409,0.0,0.0
7632,31,F,Spain,Andalucía,Search,1460,267,2,2,145.95000076293945,145.95000076293945,72.97500038146973,48.65000025431314,1.5,48.65000025431314,0.0,0.0,-1.0,,3,Plus,Outdoor Research,Women,2024-09-02,2025-11-12,0,3,3,5,6.333333333333333,144570.66666666666,0,Adwords,Chrome,2,2024-09-02,2025-11-12,0,0,1,1,3600.0,8.189,4.9901,3.905,0.5071,0.1496,0.1552,0.4929,74.01,0.3728,3,1,2,0.6667,0.4806,0.1,0.2296,-0.4894,0.7327,117.63,-28.32
74891,68,M,Germany,Nordrhein-Westfalen,Search,2588,1780,1,1,25.0,25.0,25.0,25.0,1.0,25.0,0.0,0.0,2.0,,1,Jeans,Key Industries,Men,2021-09-21,2021-09-21,0,1,1,5,5.0,496.0,0,Adwords,Chrome,1,2021-09-21,2021-09-21,0,0,1,1,496.0,6.2086,3.2581,3.2581,0.6076,0.3326,0.3788,0.3924,15.19,0.7034,1,1,0,0.0,0.5315,0.1,0.4854,-2.0246,0.4104,11.29,-13.71
